"Preparation_Date","Preparation_Time","Preparation_Time_Zone","Analysis_Date","Analysis_Time","Analysis_Time_Zone","County","Lake","Station","Activity_Start_Date","Activity_Start_Time","Activity_Time_Zone","Vol Filtered (L)","Ethanol (ml)","Tube #","750","664","647","630","750 (HCL)","665 (HCL)","Result_Value(ug/L)","Result_Comments","QAQC_Qualifier","WIN_Value_Qualifier","Holding_Qualifier","MDL_PQL_Qualifier","Data_Category","Run_ID","Study","Comments","StartDate","PrepDate","AnDate","Value_Qualifier","Sampling_Agency_Name","Project_ID"
"10/07/2025",11:39:00,"EST","11/07/2025",10:00:00,"EST","Pasco","PAS-ARI","1","10/07/2025",11:37:00,"EST",0.25,8,2,0.006,0.009,0.007,0.006,0.004,0.005,2,,,"",,,"Sample","CHLC1106202511072025",,,2025-10-07,2025-10-07,2025-11-07,,"Florida Lakewatch","21FLKWAT"
"10/07/2025",12:08:00,"EST","11/07/2025",10:00:00,"EST","Pasco","PAS-ARI","2","10/07/2025",12:06:00,"EST",0.5,8,3,0.001,0.005,0.003,0.001,0.001,0.002,1,,,"U",,"U","Sample","CHLC1106202511072025",,,2025-10-07,2025-10-07,2025-11-07,"U","Florida Lakewatch","21FLKWAT"
"10/07/2025",11:52:00,"EST","11/07/2025",10:00:00,"EST","Pasco","PAS-ARI","3","10/07/2025",11:50:00,"EST",0.25,8,4,-0.001,0.006,0.002,-0.001,0,0.002,4,,,"",,,"Sample","CHLC1106202511072025",,,2025-10-07,2025-10-07,2025-11-07,,"Florida Lakewatch","21FLKWAT"
"10/07/2025",12:34:00,"EST","11/07/2025",10:00:00,"EST","Pasco","PAS-ARI","4","10/07/2025",12:32:00,"EST",0.25,8,5,0.004,0.007,0.005,0.004,0.004,0.006,1,,,"U",,"U","Sample","CHLC1106202511072025",,,2025-10-07,2025-10-07,2025-11-07,"U","Florida Lakewatch","21FLKWAT"
"10/07/2025",12:19:59,"EST","11/07/2025",10:00:00,"EST","Pasco","PAS-ARI","5","10/07/2025",12:17:59,"EST",0.25,8,6,0.003,0.007,0.005,0.003,0.003,0.004,3,,,"",,,"Sample","CHLC1106202511072025",,,2025-10-07,2025-10-07,2025-11-07,,"Florida Lakewatch","21FLKWAT"
"10/07/2025",10:43:00,"EST","11/07/2025",10:00:00,"EST","Pasco","PAS-ARI","6","10/07/2025",10:41:00,"EST",0.5,8,7,0.011,0.017,0.015,0.011,0.008,0.014,1,,,"TI",,"TI","Sample","CHLC1106202511072025",,,2025-10-07,2025-10-07,2025-11-07,"U","Florida Lakewatch","21FLKWAT"
"10/07/2025",12:46:00,"EST","11/07/2025",10:00:00,"EST","Pasco","PAS-ARI","7","10/07/2025",12:44:00,"EST",0.25,8,8,0.007,0.013,0.011,0.007,0.007,0.009,3,,,"",,,"Sample","CHLC1106202511072025",,,2025-10-07,2025-10-07,2025-11-07,,"Florida Lakewatch","21FLKWAT"
"10/07/2025",11:27:00,"EST","11/07/2025",10:00:00,"EST","Pasco","PAS-ARI","8","10/07/2025",11:25:00,"EST",0.5,8,9,0.016,0.025,0.022,0.016,0.016,0.02,2,,,"",,,"Sample","CHLC1106202511072025",,,2025-10-07,2025-10-07,2025-11-07,,"Florida Lakewatch","21FLKWAT"
"10/07/2025",11:13:00,"EST","11/07/2025",10:00:00,"EST","Pasco","PAS-ARI","9","10/07/2025",11:11:00,"EST",0.25,8,10,0.005,0.01,0.008,0.005,0.005,0.007,3,,,"",,,"Sample","CHLC1106202511072025",,,2025-10-07,2025-10-07,2025-11-07,,"Florida Lakewatch","21FLKWAT"
"10/07/2025",10:59:00,"EST","11/07/2025",10:00:00,"EST","Pasco","PAS-ARI","10","10/07/2025",10:57:00,"EST",0.5,8,11,0.005,0.012,0.009,0.005,0.005,0.008,2,,,"",,,"Sample","CHLC1106202511072025",,,2025-10-07,2025-10-07,2025-11-07,,"Florida Lakewatch","21FLKWAT"
"10/07/2025",10:24:59,"EST","11/07/2025",10:00:00,"EST","Pasco","PAS-HUD","1","10/07/2025",10:23:00,"EST",0.5,8,12,0.007,0.014,0.011,0.007,0.005,0.011,1,,,"TI",,"TI","Sample","CHLC1106202511072025",,,2025-10-07,2025-10-07,2025-11-07,"U","Florida Lakewatch","21FLKWAT"
"10/07/2025",13:10:00,"EST","11/07/2025",10:00:00,"EST","Pasco","PAS-HUD","2","10/07/2025",13:08:00,"EST",0.25,8,13,0.003,0.007,0.005,0.003,0.003,0.006,1,,,"U",,"U","Sample","CHLC1106202511072025",,,2025-10-07,2025-10-07,2025-11-07,"U","Florida Lakewatch","21FLKWAT"
"10/07/2025",10:10:00,"EST","11/07/2025",10:00:00,"EST","Pasco","PAS-HUD","3","10/07/2025",10:08:00,"EST",0.5,8,14,0.001,0.005,0.003,0.001,0.001,0.002,1,,,"U",,"U","Sample","CHLC1106202511072025",,,2025-10-07,2025-10-07,2025-11-07,"U","Florida Lakewatch","21FLKWAT"
"10/07/2025",13:27:00,"EST","11/07/2025",10:00:00,"EST","Pasco","PAS-HUD","4","10/07/2025",13:25:00,"EST",0.25,8,15,0,0.003,0.002,0,0,0.001,2,,,"",,,"Sample","CHLC1106202511072025",,,2025-10-07,2025-10-07,2025-11-07,,"Florida Lakewatch","21FLKWAT"
"10/07/2025",08:59:00,"EST","11/07/2025",10:00:00,"EST","Pasco","PAS-HUD","5","10/07/2025",08:56:59,"EST",0.25,8,16,0.002,0.008,0.005,0.002,0.002,0.007,1,,,"U",,"U","Sample","CHLC1106202511072025",,,2025-10-07,2025-10-07,2025-11-07,"U","Florida Lakewatch","21FLKWAT"
"10/07/2025",09:58:00,"EST","11/07/2025",10:00:00,"EST","Pasco","PAS-HUD","6","10/07/2025",09:56:00,"EST",0.5,8,17,0.001,0.006,0.003,0.001,0.001,0.003,1,,,"U",,"U","Sample","CHLC1106202511072025",,,2025-10-07,2025-10-07,2025-11-07,"U","Florida Lakewatch","21FLKWAT"
"10/07/2025",09:10:00,"EST","11/07/2025",10:00:00,"EST","Pasco","PAS-HUD","7","10/07/2025",09:08:00,"EST",0.25,8,18,0.005,0.01,0.007,0.005,0,0.005,1,,,"TI",,"TI","Sample","CHLC1106202511072025",,,2025-10-07,2025-10-07,2025-11-07,"U","Florida Lakewatch","21FLKWAT"
"10/07/2025",09:43:00,"EST","11/07/2025",10:00:00,"EST","Pasco","PAS-HUD","8","10/07/2025",09:41:00,"EST",0.5,8,19,0.013,0.019,0.016,0.013,0.013,0.014,2,,,"",,,"Sample","CHLC1106202511072025",,,2025-10-07,2025-10-07,2025-11-07,,"Florida Lakewatch","21FLKWAT"
"10/07/2025",09:20:00,"EST","11/07/2025",10:00:00,"EST","Pasco","PAS-HUD","9","10/07/2025",09:18:00,"EST",0.25,8,20,0.004,0.009,0.007,0.004,0.004,0.005,3,,,"",,,"Sample","CHLC1106202511072025",,,2025-10-07,2025-10-07,2025-11-07,,"Florida Lakewatch","21FLKWAT"
"10/07/2025",09:31:00,"EST","11/07/2025",10:00:00,"EST","Pasco","PAS-HUD","10","10/07/2025",09:20:00,"EST",0.5,8,21,0.002,0.008,0.005,0.002,0.002,0.005,1,,,"U",,"U","Sample","CHLC1106202511072025",,,2025-10-07,2025-10-07,2025-11-07,"U","Florida Lakewatch","21FLKWAT"
,,,"11/07/2025",10:00:00,"EST",,,"CCV1",,,,0.008,8,22,0.004,0.021,0.01,0.004,0.006,0.018,134,,,"",,,"QAQC","CHLC1106202511072025",,,,,2025-11-07,,"Florida Lakewatch","21FLKWAT"
,,,"11/07/2025",10:00:00,"EST",,,"MBLK2",,,,1,8,23,0.004,0.007,0.008,0.004,0.004,0.006,1,,,"TI",,"TI","QAQC","CHLC1106202511072025",,,,,2025-11-07,"U","Florida Lakewatch","21FLKWAT"
"10/01/2025",08:59:00,"EST","11/07/2025",10:00:00,"EST","Pasco","PAS-PIT","1","10/01/2025",08:56:59,"EST",0.25,8,24,0.008,0.018,0.012,0.008,0.003,0.013,1,,,"TI",,"TI","Sample","CHLC1106202511072025",,,2025-10-01,2025-10-01,2025-11-07,"U","Florida Lakewatch","21FLKWAT"
"10/01/2025",09:38:00,"EST","11/07/2025",10:00:00,"EST","Pasco","PAS-PIT","2","10/01/2025",09:36:00,"EST",0.25,8,25,0.006,0.021,0.012,0.006,0.001,0.013,3,,,"",,,"Sample","CHLC1106202511072025",,,2025-10-01,2025-10-01,2025-11-07,,"Florida Lakewatch","21FLKWAT"
"10/01/2025",14:40:00,"EST","11/07/2025",10:00:00,"EST","Pasco","PAS-PIT","3","10/01/2025",14:38:00,"EST",0.25,8,26,0.006,0.018,0.01,0.006,0.006,0.015,3,,,"",,,"Sample","CHLC1106202511072025",,,2025-10-01,2025-10-01,2025-11-07,,"Florida Lakewatch","21FLKWAT"
"10/01/2025",10:17:00,"EST","11/07/2025",10:00:00,"EST","Pasco","PAS-PIT","4","10/01/2025",10:14:59,"EST",0.5,8,27,0.004,0.011,0.008,0.004,0.001,0.007,1,,,"TI",,"TI","Sample","CHLC1106202511072025",,,2025-10-01,2025-10-01,2025-11-07,"U","Florida Lakewatch","21FLKWAT"
"10/01/2025",10:28:00,"EST","11/07/2025",10:00:00,"EST","Pasco","PAS-PIT","5","10/01/2025",10:26:00,"EST",0.5,8,28,0.006,0.01,0.008,0.006,0.006,0.007,1,,,"U",,"U","Sample","CHLC1106202511072025",,,2025-10-01,2025-10-01,2025-11-07,"U","Florida Lakewatch","21FLKWAT"
"10/01/2025",10:08:00,"EST","11/07/2025",10:00:00,"EST","Pasco","PAS-PIT","6","10/01/2025",10:05:59,"EST",0.5,8,29,0.005,0.01,0.007,0.005,0.003,0.007,1,,,"TI",,"TI","Sample","CHLC1106202511072025",,,2025-10-01,2025-10-01,2025-11-07,"U","Florida Lakewatch","21FLKWAT"
"10/01/2025",09:59:00,"EST","11/07/2025",10:00:00,"EST","Pasco","PAS-PIT","7","10/01/2025",09:57:00,"EST",0.25,8,30,0.007,0.014,0.01,0.007,0.002,0.007,2,,,"",,,"Sample","CHLC1106202511072025",,,2025-10-01,2025-10-01,2025-11-07,,"Florida Lakewatch","21FLKWAT"
"10/01/2025",14:28:00,"EST","11/07/2025",10:00:00,"EST","Pasco","PAS-PIT","8","10/01/2025",14:26:00,"EST",0.5,8,31,0.005,0.012,0.009,0.005,0.005,0.008,2,,,"",,,"Sample","CHLC1106202511072025",,,2025-10-01,2025-10-01,2025-11-07,,"Florida Lakewatch","21FLKWAT"
"10/01/2025",14:07:00,"EST","11/07/2025",10:00:00,"EST","Pasco","PAS-PIT","9","10/01/2025",14:05:00,"EST",0.25,8,32,0.008,0.028,0.016,0.008,0.009,0.025,3,,,"",,,"Sample","CHLC1106202511072025",,,2025-10-01,2025-10-01,2025-11-07,,"Florida Lakewatch","21FLKWAT"
"10/01/2025",10:36:00,"EST","11/07/2025",10:00:00,"EST","Pasco","PAS-PIT","10","10/01/2025",10:34:00,"EST",0.25,8,33,0.006,0.011,0.009,0.006,0.006,0.007,3,,,"",,,"Sample","CHLC1106202511072025",,,2025-10-01,2025-10-01,2025-11-07,,"Florida Lakewatch","21FLKWAT"
,,,"11/07/2025",10:00:00,"EST",,,"CCV2",,,,0.008,8,37,0.005,0.021,0.01,0.005,0.004,0.015,134,,,"",,,"Sample","CHLC1106202511072025",,,,,2025-11-07,,"Florida Lakewatch","21FLKWAT"
,,,"11/07/2025",10:00:00,"EST",,,"CCV2",,,,0.008,8,44,,,,,,,,,,"",,,"QAQC","CHLC1106202511072025",,,,,2025-11-07,,"Florida Lakewatch","21FLKWAT"
,,,"11/07/2025",10:00:00,"EST",,,"MBLK3",,,,1,8,45,,,,,,,,,,"",,,"QAQC","CHLC1106202511072025",,,,,2025-11-07,,"Florida Lakewatch","21FLKWAT"
,,,"11/07/2025",10:00:00,"EST",,,"CCV3",,,,0.008,8,66,,,,,,,,,,"",,,"QAQC","CHLC1106202511072025",,,,,2025-11-07,,"Florida Lakewatch","21FLKWAT"
,,,"11/07/2025",10:00:00,"EST",,,"MBLK4",,,,1,8,67,,,,,,,,,,"",,,"QAQC","CHLC1106202511072025",,,,,2025-11-07,,"Florida Lakewatch","21FLKWAT"
,,,"11/07/2025",10:00:00,"EST",,,"CCV4",,,,0.008,8,73,,,,,,,,,,"",,,"Sample","CHLC1106202511072025",,,,,2025-11-07,,"Florida Lakewatch","21FLKWAT"
,,,"11/07/2025",10:00:00,"EST",,,"CCV4",,,,0.008,8,88,,,,,,,,,,"",,,"QAQC","CHLC1106202511072025",,,,,2025-11-07,,"Florida Lakewatch","21FLKWAT"
,,,"11/07/2025",10:00:00,"EST",,,"MBLK5",,,,1,8,89,,,,,,,,,,"",,,"QAQC","CHLC1106202511072025",,,,,2025-11-07,,"Florida Lakewatch","21FLKWAT"
,,,"11/07/2025",10:00:00,"EST",,,"CCV5",,,,0.008,8,110,,,,,,,,,,"",,,"QAQC","CHLC1106202511072025",,,,,2025-11-07,,"Florida Lakewatch","21FLKWAT"
,,,"12/03/2025",12:30:00,"EST",,,"MBLK1",,,,1,8,1,0.003,0.004,0.004,0.003,0.003,0.003,1,,,"TI",,"TI","QAQC","CHLC1202202512032025",,,,,2025-12-03,"U","Florida Lakewatch","21FLKWAT"
,,,"12/03/2025",12:30:00,"EST",,,"CCV1",,,,0.008,8,22,0.002,0.017,0.006,0.002,0.001,0.011,134,,,"",,,"QAQC","CHLC1202202512032025",,,,,2025-12-03,,"Florida Lakewatch","21FLKWAT"
,,,"12/03/2025",12:30:00,"EST",,,"MBLK2",,,,1,8,23,0.006,0.006,0.006,0.006,0.006,0.006,1,,,"TI",,"TI","QAQC","CHLC1202202512032025",,,,,2025-12-03,"U","Florida Lakewatch","21FLKWAT"
"11/13/2025",13:47:59,"EST","12/03/2025",12:30:00,"EST","Alachua","USGS Pond A1","1","11/13/2025",,"EST",0.05,8,27,0.007,0.042,0.018,0.007,0.006,0.03,47,,,"",,,"Sample","CHLC1202202512032025","Student Project",,2025-11-13,2025-11-13,2025-12-03,,"Florida Lakewatch","21FLKWAT"
"11/13/2025",14:04:00,"EST","12/03/2025",12:30:00,"EST","Alachua","USGS Pond A2","1","11/13/2025",,"EST",0.05,8,28,0.006,0.04,0.017,0.006,0.006,0.028,51,,,"",,,"Sample","CHLC1202202512032025","Student Project",,2025-11-13,2025-11-13,2025-12-03,,"Florida Lakewatch","21FLKWAT"
"11/13/2025",14:07:00,"EST","12/03/2025",12:30:00,"EST","Alachua","USGS Pond A3","1","11/13/2025",,"EST",0.03,8,29,0.004,0.045,0.017,0.004,0.003,0.033,78,,,"",,,"Sample","CHLC1202202512032025","Student Project",,2025-11-13,2025-11-13,2025-12-03,,"Florida Lakewatch","21FLKWAT"
"11/13/2025",14:13:00,"EST","12/03/2025",12:30:00,"EST","Alachua","USGS Pond A4","1","11/13/2025",,"EST",0.03,8,30,0.004,0.03,0.013,0.004,0.007,0.024,64,,,"",,,"Sample","CHLC1202202512032025","Student Project",,2025-11-13,2025-11-13,2025-12-03,,"Florida Lakewatch","21FLKWAT"
"11/13/2025",14:16:00,"EST","12/03/2025",12:30:00,"EST","Alachua","USGS Pond A5","1","11/13/2025",,"EST",0.03,8,31,0.003,0.041,0.016,0.003,0.005,0.031,85,,,"",,,"Sample","CHLC1202202512032025","Student Project",,2025-11-13,2025-11-13,2025-12-03,,"Florida Lakewatch","21FLKWAT"
"11/13/2025",14:19:00,"EST","12/03/2025",12:30:00,"EST","Alachua","USGS Pond A6","1","11/13/2025",,"EST",0.1,8,32,0.005,0.008,0.007,0.005,0.004,0.007,1,,,"TI",,"TI","Sample","CHLC1202202512032025","Student Project",,2025-11-13,2025-11-13,2025-12-03,"U","Florida Lakewatch","21FLKWAT"
"11/13/2025",14:24:00,"EST","12/03/2025",12:30:00,"EST","Alachua","USGS Pond A7","1","11/13/2025",,"EST",0.05,8,33,0.001,0.006,0.004,0.001,0.001,0.004,9,,,"",,,"Sample","CHLC1202202512032025","Student Project",,2025-11-13,2025-11-13,2025-12-03,,"Florida Lakewatch","21FLKWAT"
"11/13/2025",14:29:59,"EST","12/03/2025",12:30:00,"EST","Alachua","USGS Pond A8","1","11/13/2025",,"EST",0.03,8,34,0.001,0.009,0.005,0.001,0.001,0.005,28,,,"",,,"Sample","CHLC1202202512032025","Student Project",,2025-11-13,2025-11-13,2025-12-03,,"Florida Lakewatch","21FLKWAT"
"11/13/2025",14:32:00,"EST","12/03/2025",12:30:00,"EST","Alachua","USGS Pond A9","1","11/13/2025",,"EST",0.1,8,35,0.008,0.013,0.012,0.008,0.009,0.013,2,,,"",,,"Sample","CHLC1202202512032025","Student Project",,2025-11-13,2025-11-13,2025-12-03,,"Florida Lakewatch","21FLKWAT"
"10/24/2025",,"EST","12/03/2025",12:30:00,"EST","Alachua","Lochloosa_Lajoie_Post-Doc","L5","10/24/2025",,"EST",0.1,8,36,0.012,0.063,0.031,0.012,0.012,0.048,32,,,"",,,"Sample","CHLC1202202512032025","Student Project",,2025-10-24,2025-10-24,2025-12-03,,"Florida Lakewatch","21FLKWAT"
"10/24/2025",,"EST","12/03/2025",12:30:00,"EST","Alachua","Lochloosa_Lajoie_Post-Doc","L2","10/24/2025",,"EST",0.1,8,37,0.008,0.048,0.024,0.008,0.01,0.037,28,,,"",,,"Sample","CHLC1202202512032025","Student Project",,2025-10-24,2025-10-24,2025-12-03,,"Florida Lakewatch","21FLKWAT"
"10/24/2025",,"EST","12/03/2025",12:30:00,"EST","Alachua","Lochloosa_Lajoie_Post-Doc","L4","10/24/2025",,"EST",0.15,8,38,0.005,0.086,0.033,0.005,0.004,0.058,38,,,"",,,"Sample","CHLC1202202512032025","Student Project",,2025-10-24,2025-10-24,2025-12-03,,"Florida Lakewatch","21FLKWAT"
"10/24/2025",,"EST","12/03/2025",12:30:00,"EST","Alachua","Lochloosa_Lajoie_Post-Doc","OP2","10/24/2025",,"EST",0.1,8,39,0.002,0.077,0.026,0.002,0.008,0.056,58,,,"",,,"Sample","CHLC1202202512032025","Student Project",,2025-10-24,2025-10-24,2025-12-03,,"Florida Lakewatch","21FLKWAT"
"10/24/2025",,"EST","12/03/2025",12:30:00,"EST","Alachua","Lochloosa_Lajoie_Post-Doc","OP1","10/24/2025",,"EST",0.1,8,40,0.005,0.082,0.03,0.005,0.006,0.055,60,,,"",,,"Sample","CHLC1202202512032025","Student Project",,2025-10-24,2025-10-24,2025-12-03,,"Florida Lakewatch","21FLKWAT"
"10/24/2025",,"EST","12/03/2025",12:30:00,"EST","Alachua","Lochloosa_Lajoie_Post-Doc","OP3","10/24/2025",,"EST",0.1,8,41,0.003,0.064,0.022,0.003,0.006,0.045,47,,,"",,,"Sample","CHLC1202202512032025","Student Project",,2025-10-24,2025-10-24,2025-12-03,,"Florida Lakewatch","21FLKWAT"
"10/24/2025",,"EST","12/03/2025",12:30:00,"EST","Alachua","Lochloosa_Lajoie_Post-Doc","LC","10/24/2025",,"EST",0.1,8,42,0.006,0.133,0.043,0.006,0.005,0.085,100,,,"",,,"Sample","CHLC1202202512032025","Student Project",,2025-10-24,2025-10-24,2025-12-03,,"Florida Lakewatch","21FLKWAT"
"10/21/2025",,"EST","12/03/2025",12:30:00,"EST","Alachua","Beville Heights Creek_Westman_PhD","1","10/21/2025",,"EST",0.5,8,43,0.004,0.009,0.007,0.004,0.004,0.005,2,,,"",,,"Sample","CHLC1202202512032025","Student Project",,2025-10-21,2025-10-21,2025-12-03,,"Florida Lakewatch","21FLKWAT"
,,,"12/03/2025",12:30:00,"EST",,,"CCV2","12/03/2025",,,0.008,8,44,0.004,0.019,0.008,0.004,0.004,0.013,160,,,"",,,"QAQC","CHLC1202202512032025","Student Project",,2025-12-03,,2025-12-03,,"Florida Lakewatch","21FLKWAT"
,,,"12/03/2025",12:30:00,"EST",,,"MBLK3","12/02/2025",,,1,8,45,0.005,0.008,0.008,0.005,0.005,0.006,1,,,"TI",,"TI","QAQC","CHLC1202202512032025","Student Project",,2025-12-02,,2025-12-03,"U","Florida Lakewatch","21FLKWAT"
"10/24/2025",,"EST","12/03/2025",12:30:00,"EST","Alachua","Blues Creek Upstream_Westman_PhD","1","10/24/2025",,"EST",0.5,8,46,0.007,0.036,0.017,0.007,0.009,0.029,4,,,"",,,"Sample","CHLC1202202512032025","Student Project",,2025-10-24,2025-10-24,2025-12-03,,"Florida Lakewatch","21FLKWAT"
"10/22/2025",,"EST","12/03/2025",12:30:00,"EST","Alachua","Hogtown Creek Headwaters_Westman_PhD","1","10/22/2025",,"EST",0.5,8,47,0.004,0.009,0.007,0.004,0.004,0.007,1,,,"U",,"U","Sample","CHLC1202202512032025","Student Project",,2025-10-22,2025-10-22,2025-12-03,"U","Florida Lakewatch","21FLKWAT"
"10/22/2025",,"EST","12/03/2025",12:30:00,"EST","Alachua","Hogtown Creek Ring_Westman_PhD","1","10/22/2025",,"EST",0.5,8,48,0.003,0.007,0.004,0.003,0.003,0.005,1,,,"U",,"U","Sample","CHLC1202202512032025","Student Project",,2025-10-22,2025-10-22,2025-12-03,"U","Florida Lakewatch","21FLKWAT"
"08/11/2025",,"EST","12/03/2025",12:30:00,"EST","Alachua","Hatchet Creek SR26_Westman_PhD","1","08/11/2025",,"EST",0.5,8,49,0.004,0.008,0.006,0.004,0.004,0.005,1,,,"U",,"U","Sample","CHLC1202202512032025","Student Project",,2025-08-11,2025-08-11,2025-12-03,"U","Florida Lakewatch","21FLKWAT"
"10/23/2025",,"EST","12/03/2025",12:30:00,"EST","Alachua","Hatchet Creek SR26_Westman_PhD","1","10/23/2025",,"EST",0.5,8,50,0.002,0.007,0.005,0.002,0.003,0.007,1,,,"TI",,"TI","Sample","CHLC1202202512032025","Student Project",,2025-10-23,2025-10-23,2025-12-03,"U","Florida Lakewatch","21FLKWAT"
"10/23/2025",,"EST","12/03/2025",12:30:00,"EST","Alachua","Hatchet Creek ACF_Westman_PhD","1","10/23/2025",,"EST",0.5,8,51,0.003,0.005,0.004,0.003,0.003,0.005,1,,,"TI",,"TI","Sample","CHLC1202202512032025","Student Project",,2025-10-23,2025-10-23,2025-12-03,"U","Florida Lakewatch","21FLKWAT"
"08/11/2025",,"EST","12/03/2025",12:30:00,"EST","Alachua","Lochloosa Creek_Westman_PhD","1","08/11/2025",,"EST",1,8,52,0.004,0.007,0.005,0.004,0.004,0.006,1,,,"TI",,"TI","Sample","CHLC1202202512032025","Student Project",,2025-08-11,2025-08-11,2025-12-03,"U","Florida Lakewatch","21FLKWAT"
"10/09/2025",,"EST","12/03/2025",12:30:00,"EST","Alachua","Lochloosa Creek_Westman_PhD","1","10/09/2025",,"EST",1,8,53,0.003,0.006,0.004,0.003,0.003,0.003,1,,,"U",,"U","Sample","CHLC1202202512032025","Student Project",,2025-10-09,2025-10-09,2025-12-03,"U","Florida Lakewatch","21FLKWAT"
"10/17/2025",,"EST","12/03/2025",12:30:00,"EST","Alachua","Moonshine Creek_Westman_PhD","1","10/17/2025",,"EST",0.5,8,54,0.004,0.005,0.005,0.004,0.004,0.004,1,,,"TI",,"TI","Sample","CHLC1202202512032025","Student Project",,2025-10-17,2025-10-17,2025-12-03,"U","Florida Lakewatch","21FLKWAT"
"10/21/2025",,"EST","12/03/2025",12:30:00,"EST","Alachua","Possum Creek_Westman_PhD","1","10/21/2025",,"EST",0.5,8,55,0.004,0.007,0.006,0.004,0.003,0.004,1,,,"U",,"U","Sample","CHLC1202202512032025","Student Project",,2025-10-21,2025-10-21,2025-12-03,"U","Florida Lakewatch","21FLKWAT"
"10/28/2025",,"EST","12/03/2025",12:30:00,"EST","Alachua","Sweetwater-Williston_Westman_PhD","1","10/28/2025",,"EST",0.5,8,56,0.004,0.009,0.007,0.004,0.004,0.005,2,,,"",,,"Sample","CHLC1202202512032025","Student Project",,2025-10-28,2025-10-28,2025-12-03,,"Florida Lakewatch","21FLKWAT"
"10/24/2025",,"EST","12/03/2025",12:30:00,"EST","Alachua","Sweetwater-Duckpond_Westman_PhD","1","10/24/2025",,"EST",0.5,8,57,0.003,0.007,0.005,0.003,0.003,0.004,1,,,"U",,"U","Sample","CHLC1202202512032025","Student Project",,2025-10-24,2025-10-24,2025-12-03,"U","Florida Lakewatch","21FLKWAT"
"10/28/2025",,"EST","12/03/2025",12:30:00,"EST","Alachua","Three Lakes Creek_Westman_PhD","1","10/28/2025",,"EST",0.5,8,58,0.002,0.004,0.003,0.002,0.002,0.002,1,,,"U",,"U","Sample","CHLC1202202512032025","Student Project",,2025-10-28,2025-10-28,2025-12-03,"U","Florida Lakewatch","21FLKWAT"
"10/21/2025",,"EST","12/03/2025",12:30:00,"EST","Alachua","Turkey Creek_Westman_PhD","1","10/21/2025",,"EST",0.5,8,59,0.007,0.014,0.011,0.007,0.007,0.01,2,,,"",,,"Sample","CHLC1202202512032025","Student Project",,2025-10-21,2025-10-21,2025-12-03,,"Florida Lakewatch","21FLKWAT"
"10/24/2025",,"EST","12/03/2025",12:30:00,"EST","Alachua","Tumblin Creek_Westman_PhD","1","10/24/2025",,"EST",1,8,60,0.006,0.008,0.007,0.006,0.006,0.006,1,,,"TI",,"TI","Sample","CHLC1202202512032025","Student Project",,2025-10-24,2025-10-24,2025-12-03,"U","Florida Lakewatch","21FLKWAT"
"11/06/2025",17:20:59,"EST","12/03/2025",12:30:00,"EST","Marion","Weir_Lynch_Graduate","OP1","11/06/2025",08:56:59,"EST",0.45,8,61,0.007,0.119,0.052,0.007,0.009,0.087,16,,,"",,,"Sample","CHLC1202202512032025","Student Project",,2025-11-06,2025-11-06,2025-12-03,,"Florida Lakewatch","21FLKWAT"
"11/06/2025",17:31:00,"EST","12/03/2025",12:30:00,"EST","Marion","Weir_Lynch_Graduate","OP2","11/06/2025",11:42:59,"EST",0.35,8,62,0.008,0.097,0.043,0.008,0.01,0.068,19,,,"",,,"Sample","CHLC1202202512032025","Student Project",,2025-11-06,2025-11-06,2025-12-03,,"Florida Lakewatch","21FLKWAT"
"11/06/2025",17:42:00,"EST","12/03/2025",12:30:00,"EST","Marion","Weir_Lynch_Graduate","OP3","11/06/2025",12:08:00,"EST",0.38,8,63,0.006,0.096,0.041,0.006,0.005,0.064,17,,,"",,,"Sample","CHLC1202202512032025","Student Project",,2025-11-06,2025-11-06,2025-12-03,,"Florida Lakewatch","21FLKWAT"
"11/06/2025",17:49:59,"EST","12/03/2025",12:30:00,"EST","Marion","Weir_Lynch_Graduate","L1","11/06/2025",12:21:59,"EST",0.4,8,64,0.003,0.12,0.054,0.003,0.005,0.083,21,,,"",,,"Sample","CHLC1202202512032025","Student Project",,2025-11-06,2025-11-06,2025-12-03,,"Florida Lakewatch","21FLKWAT"
"11/06/2025",17:27:00,"EST","12/03/2025",12:30:00,"EST","Marion","Weir_Lynch_Graduate","L2","11/06/2025",11:30:00,"EST",0.4,8,65,0.005,0.078,0.033,0.005,0.005,0.055,12,,,"",,,"Sample","CHLC1202202512032025","Student Project",,2025-11-06,2025-11-06,2025-12-03,,"Florida Lakewatch","21FLKWAT"
,,,"12/03/2025",12:30:00,"EST",,,"CCV3","12/03/2025",,,0.008,8,66,0.001,0.017,0.006,0.001,0.004,0.015,134,,,"",,,"QAQC","CHLC1202202512032025","Student Project",,2025-12-03,,2025-12-03,,"Florida Lakewatch","21FLKWAT"
,,,"12/03/2025",12:30:00,"EST",,,"MBLK4","12/02/2025",,,1,8,67,0.006,0.009,0.009,0.006,0.006,0.007,1,,,"TI",,"TI","QAQC","CHLC1202202512032025","Student Project",,2025-12-02,,2025-12-03,"U","Florida Lakewatch","21FLKWAT"
